datetime,index,4025__VWC_Mineral_Soil,2611__Solar_Radiation,4192__Water_Meter_Flow,Irrigation,Irr_on,dt,Irr_start,Irr_end,dt_Irr_on,dt_Irr_off,acc_Irr_on,Irr_start_soil,Hour
12/5/2020 22:30,174,27.61306953,0.0,0,0,0,12/5/2020 22:30,12/2/2020 7:00,12/2/2020 8:00,0.0,86.5,0,0.0,22
12/5/2020 23:00,175,27.61306953,0.0,0,0,0,12/5/2020 23:00,12/2/2020 7:00,12/2/2020 8:00,0.0,87.0,0,0.0,23
12/5/2020 23:30,176,27.61306953,0.0,0,0,0,12/5/2020 23:30,12/2/2020 7:00,12/2/2020 8:00,0.0,87.5,0,0.0,23
12/6/2020 0:00,177,27.57744217,0.0,0,0,0,12/6/2020 0:00,12/2/2020 7:00,12/2/2020 8:00,0.0,88.0,0,0.0,0
12/6/2020 0:30,178,27.54186249,0.0,0,0,0,12/6/2020 0:30,12/2/2020 7:00,12/2/2020 8:00,0.0,88.5,0,0.0,0
12/6/2020 1:00,179,27.5063343,0.0,0,0,0,12/6/2020 1:00,12/2/2020 7:00,12/2/2020 8:00,0.0,89.0,0,0.0,1
12/6/2020 1:30,180,27.54186249,0.0,0,0,0,12/6/2020 1:30,12/2/2020 7:00,12/2/2020 8:00,0.0,89.5,0,0.0,1
12/6/2020 2:00,181,27.5063343,0.0,0,0,0,12/6/2020 2:00,12/2/2020 7:00,12/2/2020 8:00,0.0,90.0,0,0.0,2
12/6/2020 2:30,182,27.5063343,0.0,0,0,0,12/6/2020 2:30,12/2/2020 7:00,12/2/2020 8:00,0.0,90.5,0,0.0,2
12/6/2020 3:00,183,27.5063343,0.0,0,0,0,12/6/2020 3:00,12/2/2020 7:00,12/2/2020 8:00,0.0,91.0,0,0.0,3
12/6/2020 3:30,184,27.47085571,0.0,0,0,0,12/6/2020 3:30,12/2/2020 7:00,12/2/2020 8:00,0.0,91.5,0,0.0,3
12/6/2020 4:00,185,27.47085571,0.0,0,0,0,12/6/2020 4:00,12/2/2020 7:00,12/2/2020 8:00,0.0,92.0,0,0.0,4
12/6/2020 4:30,186,27.47085571,0.0,0,0,0,12/6/2020 4:30,12/2/2020 7:00,12/2/2020 8:00,0.0,92.5,0,0.0,4
12/6/2020 5:00,187,27.43542671,0.0,0,0,0,12/6/2020 5:00,12/2/2020 7:00,12/2/2020 8:00,0.0,93.0,0,0.0,5
12/6/2020 5:30,188,27.43542671,0.0,0,0,0,12/6/2020 5:30,12/2/2020 7:00,12/2/2020 8:00,0.0,93.5,0,0.0,5
12/6/2020 6:00,189,27.43542671,0.0,0,0,0,12/6/2020 6:00,12/2/2020 7:00,12/2/2020 8:00,0.0,94.0,0,0.0,6
12/6/2020 6:30,190,27.43542671,46.09187753,0,0,0,12/6/2020 6:30,12/2/2020 7:00,12/2/2020 8:00,0.0,94.5,0,0.0,6
12/6/2020 7:00,191,27.40004539,113.3529739,0,0,0,12/6/2020 7:00,12/2/2020 7:00,12/2/2020 8:00,0.0,95.0,0,0.0,7
12/6/2020 7:30,192,27.40004539,153.7240447,0,0,0,12/6/2020 7:30,12/2/2020 7:00,12/2/2020 8:00,0.0,95.5,0,0.0,7
12/6/2020 8:00,193,27.40004539,194.5626984,0,0,0,12/6/2020 8:00,12/2/2020 7:00,12/2/2020 8:00,0.0,96.0,0,0.0,8
12/6/2020 8:30,194,27.40004539,243.306416,0,0,0,12/6/2020 8:30,12/2/2020 7:00,12/2/2020 8:00,0.0,96.5,0,0.0,8
12/6/2020 9:00,195,27.40004539,289.4776306,0,0,0,12/6/2020 9:00,12/2/2020 7:00,12/2/2020 8:00,0.0,97.0,0,0.0,9
12/6/2020 9:30,196,27.36471558,317.1228192,0,0,0,12/6/2020 9:30,12/2/2020 7:00,12/2/2020 8:00,0.0,97.5,0,0.0,9
12/6/2020 10:00,197,27.36471558,334.0006714,0,0,0,12/6/2020 10:00,12/2/2020 7:00,12/2/2020 8:00,0.0,98.0,0,0.0,10
12/6/2020 10:30,198,27.32943153,348.2810211,0,0,0,12/6/2020 10:30,12/2/2020 7:00,12/2/2020 8:00,0.0,98.5,0,0.0,10
12/6/2020 11:00,199,27.32943153,355.2131042,0,0,0,12/6/2020 11:00,12/2/2020 7:00,12/2/2020 8:00,0.0,99.0,0,0.0,11
12/6/2020 11:30,200,27.32943153,352.2239852,0,0,0,12/6/2020 11:30,12/2/2020 7:00,12/2/2020 8:00,0.0,99.5,0,0.0,11
12/6/2020 12:00,201,27.32943153,337.2947198,0,0,0,12/6/2020 12:00,12/2/2020 7:00,12/2/2020 8:00,0.0,100.0,0,0.0,12
12/6/2020 12:30,202,27.32943153,307.1746216,0,0,0,12/6/2020 12:30,12/2/2020 7:00,12/2/2020 8:00,0.0,100.5,0,0.0,12
12/6/2020 13:00,203,27.32943153,267.7393481,0,0,0,12/6/2020 13:00,12/2/2020 7:00,12/2/2020 8:00,0.0,101.0,0,0.0,13
12/6/2020 13:30,204,27.32943153,227.2093048,0,0,0,12/6/2020 13:30,12/2/2020 7:00,12/2/2020 8:00,0.0,101.5,0,0.0,13
12/6/2020 14:00,205,27.32943153,185.5075167,0,0,0,12/6/2020 14:00,12/2/2020 7:00,12/2/2020 8:00,0.0,102.0,0,0.0,14
12/6/2020 14:30,206,27.32943153,144.478653,0,0,0,12/6/2020 14:30,12/2/2020 7:00,12/2/2020 8:00,0.0,102.5,0,0.0,14
12/6/2020 15:00,207,27.29419708,109.9085013,0,0,0,12/6/2020 15:00,12/2/2020 7:00,12/2/2020 8:00,0.0,103.0,0,0.0,15
12/6/2020 15:30,208,27.29419708,79.70036316,0,0,0,12/6/2020 15:30,12/2/2020 7:00,12/2/2020 8:00,0.0,103.5,0,0.0,15
12/6/2020 16:00,209,27.29419708,45.29564353,0,0,0,12/6/2020 16:00,12/2/2020 7:00,12/2/2020 8:00,0.0,104.0,0,0.0,16
12/6/2020 16:30,210,27.29419708,13.79222586,0,0,0,12/6/2020 16:30,12/2/2020 7:00,12/2/2020 8:00,0.0,104.5,0,0.0,16
12/6/2020 17:00,211,27.29419708,0.0,0,0,0,12/6/2020 17:00,12/2/2020 7:00,12/2/2020 8:00,0.0,105.0,0,0.0,17
12/6/2020 17:30,212,27.25901222,0.0,0,0,0,12/6/2020 17:30,12/2/2020 7:00,12/2/2020 8:00,0.0,105.5,0,0.0,17
12/6/2020 18:00,213,27.22387314,0.0,0,0,0,12/6/2020 18:00,12/2/2020 7:00,12/2/2020 8:00,0.0,106.0,0,0.0,18
12/6/2020 18:30,214,27.22387314,0.0,0,0,0,12/6/2020 18:30,12/2/2020 7:00,12/2/2020 8:00,0.0,106.5,0,0.0,18
12/6/2020 19:00,215,27.18878174,0.0,0,0,0,12/6/2020 19:00,12/2/2020 7:00,12/2/2020 8:00,0.0,107.0,0,0.0,19
12/6/2020 19:30,216,27.18878174,0.0,0,0,0,12/6/2020 19:30,12/2/2020 7:00,12/2/2020 8:00,0.0,107.5,0,0.0,19
12/6/2020 20:00,217,27.15373802,0.0,0,0,0,12/6/2020 20:00,12/2/2020 7:00,12/2/2020 8:00,0.0,108.0,0,0.0,20
12/6/2020 20:30,218,27.15373802,0.0,0,0,0,12/6/2020 20:30,12/2/2020 7:00,12/2/2020 8:00,0.0,108.5,0,0.0,20
12/6/2020 21:00,219,27.11874008,0.0,0,0,0,12/6/2020 21:00,12/2/2020 7:00,12/2/2020 8:00,0.0,109.0,0,0.0,21
12/6/2020 21:30,220,27.08378983,0.0,0,0,0,12/6/2020 21:30,12/2/2020 7:00,12/2/2020 8:00,0.0,109.5,0,0.0,21
12/6/2020 22:00,221,27.08378983,0.0,0,0,0,12/6/2020 22:00,12/2/2020 7:00,12/2/2020 8:00,0.0,110.0,0,0.0,22
12/6/2020 22:30,222,27.04888535,0.0,0,0,0,12/6/2020 22:30,12/2/2020 7:00,12/2/2020 8:00,0.0,110.5,0,0.0,22
12/6/2020 23:00,223,27.01402855,0.0,0,0,0,12/6/2020 23:00,12/2/2020 7:00,12/2/2020 8:00,0.0,111.0,0,0.0,23
12/6/2020 23:30,224,27.01402855,0.0,0,0,0,12/6/2020 23:30,12/2/2020 7:00,12/2/2020 8:00,0.0,111.5,0,0.0,23
12/7/2020 0:00,225,26.97921562,0.0,0,0,0,12/7/2020 0:00,12/2/2020 7:00,12/2/2020 8:00,0.0,112.0,0,0.0,0
12/7/2020 0:30,226,26.97921562,0.0,0,0,0,12/7/2020 0:30,12/2/2020 7:00,12/2/2020 8:00,0.0,112.5,0,0.0,0
12/7/2020 1:00,227,26.97921562,0.0,0,0,0,12/7/2020 1:00,12/2/2020 7:00,12/2/2020 8:00,0.0,113.0,0,0.0,1
12/7/2020 1:30,228,26.94444847,0.0,0,0,0,12/7/2020 1:30,12/2/2020 7:00,12/2/2020 8:00,0.0,113.5,0,0.0,1
12/7/2020 2:00,229,26.90972519,0.0,0,0,0,12/7/2020 2:00,12/2/2020 7:00,12/2/2020 8:00,0.0,114.0,0,0.0,2
12/7/2020 2:30,230,26.90972519,0.0,0,0,0,12/7/2020 2:30,12/2/2020 7:00,12/2/2020 8:00,0.0,114.5,0,0.0,2
12/7/2020 3:00,231,26.90972519,0.0,0,0,0,12/7/2020 3:00,12/2/2020 7:00,12/2/2020 8:00,0.0,115.0,0,0.0,3
12/7/2020 3:30,232,26.87504959,0.0,0,0,0,12/7/2020 3:30,12/2/2020 7:00,12/2/2020 8:00,0.0,115.5,0,0.0,3
12/7/2020 4:00,233,26.84041595,0.0,0,0,0,12/7/2020 4:00,12/2/2020 7:00,12/2/2020 8:00,0.0,116.0,0,0.0,4
12/7/2020 4:30,234,26.84041595,0.0,0,0,0,12/7/2020 4:30,12/2/2020 7:00,12/2/2020 8:00,0.0,116.5,0,0.0,4
12/7/2020 5:00,235,26.84041595,0.0,0,0,0,12/7/2020 5:00,12/2/2020 7:00,12/2/2020 8:00,0.0,117.0,0,0.0,5
12/7/2020 5:30,236,26.84041595,0.0,0,0,0,12/7/2020 5:30,12/2/2020 7:00,12/2/2020 8:00,0.0,117.5,0,0.0,5
12/7/2020 6:00,237,26.80582809,0.0,0,0,0,12/7/2020 6:00,12/2/2020 7:00,12/2/2020 8:00,0.0,118.0,0,0.0,6
12/7/2020 6:30,238,26.80582809,18.75395974,0,0,0,12/7/2020 6:30,12/2/2020 7:00,12/2/2020 8:00,0.0,118.5,0,0.0,6
12/7/2020 7:00,239,26.7712841,50.98659134,0,0,0,12/7/2020 7:00,12/2/2020 7:00,12/2/2020 8:00,0.0,119.0,0,0.0,7
12/7/2020 7:30,240,26.80582809,80.7188433,0,0,0,12/7/2020 7:30,12/2/2020 7:00,12/2/2020 8:00,0.0,119.5,0,0.0,7
12/7/2020 8:00,241,26.7712841,109.8857651,0,0,0,12/7/2020 8:00,12/2/2020 7:00,12/2/2020 8:00,0.0,120.0,0,0.0,8
12/7/2020 8:30,242,26.7712841,99.46399044,0,0,0,12/7/2020 8:30,12/2/2020 7:00,12/2/2020 8:00,0.0,120.5,0,0.0,8
12/7/2020 9:00,243,26.7712841,81.99066925,0,0,0,12/7/2020 9:00,12/2/2020 7:00,12/2/2020 8:00,0.0,121.0,0,0.0,9
12/7/2020 9:30,244,26.7712841,110.5243052,0,0,0,12/7/2020 9:30,12/2/2020 7:00,12/2/2020 8:00,0.0,121.5,0,0.0,9
12/7/2020 10:00,245,26.7712841,140.9642639,0,0,0,12/7/2020 10:00,12/2/2020 7:00,12/2/2020 8:00,0.0,122.0,0,0.0,10
12/7/2020 10:30,246,26.7712841,141.5324395,0,0,0,12/7/2020 10:30,12/2/2020 7:00,12/2/2020 8:00,0.0,122.5,0,0.0,10
12/7/2020 11:00,247,26.73678398,131.3818204,0,0,0,12/7/2020 11:00,12/2/2020 7:00,12/2/2020 8:00,0.0,123.0,0,0.0,11
12/7/2020 11:30,248,26.73678398,139.3383942,0,0,0,12/7/2020 11:30,12/2/2020 7:00,12/2/2020 8:00,0.0,123.5,0,0.0,11
12/7/2020 12:00,249,26.7712841,185.2245635,0,0,0,12/7/2020 12:00,12/2/2020 7:00,12/2/2020 8:00,0.0,124.0,0,0.0,12
